Date,Price,Open,High,Low,Change %
2004-11-18,505.98,505.48,505.98,505.48,0.52%
2004-11-19,502.95,502.45,502.95,502.45,-0.60%
2004-11-22,502.8,502.3,502.8,502.3,-0.03%
2004-11-23,500.65,500.15,500.65,500.15,-0.43%
2004-11-24,497.87,497.37,497.87,497.37,-0.56%
2004-11-25,497.0,491.0,497.0,491.0,-0.17%
2004-11-26,493.33,492.83,493.33,492.83,-0.74%
2004-11-29,493.22,492.72,493.22,492.72,-0.02%
2004-11-30,494.0,493.5,494.0,493.5,0.16%
2004-12-01,492.59,492.09,492.59,492.09,-0.29%
2004-12-02,494.0,493.5,494.0,493.5,0.29%
2004-12-03,489.76,489.26,489.76,489.26,-0.86%
2004-12-06,487.75,487.25,487.75,487.25,-0.41%
2004-12-07,488.41,487.91,488.41,487.91,0.14%
2004-12-08,492.45,491.95,492.45,491.95,0.83%
2004-12-09,494.04,493.54,494.04,493.54,0.32%
2004-12-10,495.35,494.85,495.35,494.85,0.27%
2004-12-13,492.85,492.35,492.85,492.35,-0.50%
2004-12-14,493.67,493.17,493.67,493.17,0.17%
2004-12-15,488.96,488.46,488.96,488.46,-0.95%
2004-12-16,494.75,494.25,494.75,494.25,1.18%
2004-12-17,493.15,492.65,493.15,492.65,-0.32%
2004-12-20,489.83,489.33,489.83,489.33,-0.67%
2004-12-21,490.42,489.92,490.42,489.92,0.12%
2004-12-22,490.24,489.74,490.24,489.74,-0.04%
2004-12-23,486.38,485.88,486.38,485.88,-0.79%
2004-12-24,484.44,483.94,484.44,483.94,-0.40%
2004-12-27,480.95,480.45,480.95,480.45,-0.72%
2004-12-28,481.55,481.05,481.55,481.05,0.12%
2004-12-29,483.19,482.69,483.19,482.69,0.34%
2004-12-30,481.13,480.63,481.13,480.63,-0.43%
2004-12-31,484.76,484.26,484.76,484.26,0.75%
2005-01-03,486.56,486.06,486.56,486.06,0.37%
2005-01-04,492.78,492.28,492.78,492.28,1.28%
2005-01-05,493.93,493.43,493.93,493.43,0.23%
2005-01-06,497.64,497.14,497.64,497.14,0.75%
2005-01-07,503.26,502.76,503.26,502.76,1.13%
2005-01-10,501.22,500.72,501.22,500.72,-0.41%
2005-01-11,499.27,498.77,499.27,498.77,-0.39%
2005-01-12,494.0,493.5,494.0,493.5,-1.06%
2005-01-13,496.17,495.67,496.17,495.67,0.44%
2005-01-14,500.72,500.22,500.72,500.22,0.92%
2005-01-17,501.53,501.03,501.53,501.03,0.16%
2005-01-18,503.03,502.53,503.03,502.53,0.30%
2005-01-19,504.3,503.8,504.3,503.8,0.25%
2005-01-20,506.49,505.99,506.49,505.99,0.43%
2005-01-21,502.33,501.83,502.33,501.83,-0.82%
2005-01-24,502.68,502.18,502.68,502.18,0.07%
2005-01-25,505.86,505.36,505.86,505.36,0.63%
2005-01-26,500.95,500.45,500.95,500.45,-0.97%
2005-01-27,503.34,502.84,503.34,502.84,0.48%
2005-01-28,503.18,502.68,503.18,502.68,-0.03%
2005-01-31,502.6,502.1,502.6,502.1,-0.12%
2005-02-01,503.26,502.76,503.26,502.76,0.13%
2005-02-02,503.41,502.91,503.41,502.91,0.03%
2005-02-03,505.71,505.21,505.71,505.21,0.46%
2005-02-04,508.85,508.35,508.85,508.35,0.62%
2005-02-07,513.79,513.29,513.79,513.29,0.97%
2005-02-08,512.83,512.33,512.83,512.33,-0.19%
2005-02-09,512.75,512.25,512.75,512.25,-0.02%
2005-02-10,508.53,508.03,508.53,508.03,-0.82%
2005-02-11,509.76,509.26,509.76,509.26,0.24%
2005-02-14,505.43,504.93,505.43,504.93,-0.85%
2005-02-15,503.65,503.15,503.65,503.15,-0.35%
2005-02-16,503.76,503.26,503.76,503.26,0.02%
2005-02-17,501.3,500.8,501.3,500.8,-0.49%
2005-02-18,501.95,501.45,501.95,501.45,0.13%
2005-02-21,501.68,501.18,501.68,501.18,-0.05%
2005-02-22,495.54,495.04,495.54,495.04,-1.22%
2005-02-23,496.47,495.97,496.47,495.97,0.19%
2005-02-24,496.29,495.79,496.29,495.79,-0.04%
2005-02-25,495.72,495.22,495.72,495.22,-0.11%
2005-02-28,494.79,494.29,494.79,494.29,-0.19%
2005-03-01,497.57,497.07,497.57,497.07,0.56%
2005-03-02,499.58,499.08,499.58,499.08,0.40%
2005-03-03,499.61,499.11,499.61,499.11,0.01%
2005-03-04,495.01,494.51,495.01,494.51,-0.92%
2005-03-07,496.32,495.82,496.32,495.82,0.26%
2005-03-08,491.85,491.35,491.85,491.35,-0.90%
2005-03-09,489.06,488.56,489.06,488.56,-0.57%
2005-03-10,488.7,488.2,488.7,488.2,-0.07%
2005-03-11,487.03,486.53,487.03,486.53,-0.34%
2005-03-14,491.12,490.62,491.12,490.62,0.84%
2005-03-15,492.59,492.09,492.59,492.09,0.30%
2005-03-16,488.99,488.49,488.99,488.49,-0.73%
2005-03-17,490.71,490.21,490.71,490.21,0.35%
2005-03-18,492.45,491.95,492.45,491.95,0.35%
2005-03-21,498.32,497.82,498.32,497.82,1.19%
2005-03-22,496.93,496.43,496.93,496.43,-0.28%
2005-03-23,504.73,504.23,504.73,504.23,1.57%
2005-03-24,506.14,505.64,506.14,505.64,0.28%
2005-03-25,506.29,505.79,506.29,505.79,0.03%
2005-03-28,509.0,508.5,509.0,508.5,0.54%
2005-03-29,507.82,507.32,507.82,507.32,-0.23%
2005-03-30,506.14,505.64,506.14,505.64,-0.33%
2005-03-31,505.71,505.21,505.71,505.21,-0.08%
2005-04-01,508.41,507.91,508.41,507.91,0.53%
2005-04-04,510.79,510.29,510.79,510.29,0.47%
2005-04-05,510.43,509.93,510.43,509.93,-0.07%
2005-04-06,508.73,508.23,508.73,508.23,-0.33%
2005-04-07,510.15,509.65,510.15,509.65,0.28%
2005-04-08,507.66,507.16,507.66,507.16,-0.49%
2005-04-11,505.04,504.54,505.04,504.54,-0.52%
2005-04-12,508.85,508.35,508.85,508.35,0.75%
2005-04-13,507.98,507.48,507.98,507.48,-0.17%
2005-04-14,511.87,511.37,511.87,511.37,0.77%
2005-04-15,508.1,507.6,508.1,507.6,-0.74%
2005-04-18,503.3,502.8,503.3,502.8,-0.94%
2005-04-19,503.45,502.95,503.45,502.95,0.03%
2005-04-20,500.91,500.41,500.91,500.41,-0.50%
2005-04-21,502.68,502.18,502.68,502.18,0.35%
2005-04-22,502.41,501.91,502.41,501.91,-0.05%
2005-04-25,505.28,504.78,505.28,504.78,0.57%
2005-04-26,505.82,505.32,505.82,505.32,0.11%
2005-04-27,506.45,505.95,506.45,505.95,0.12%
2005-04-28,508.73,508.23,508.73,508.23,0.45%
2005-04-29,508.45,507.95,508.45,507.95,-0.06%
2005-05-02,510.27,509.77,510.27,509.77,0.36%
2005-05-03,508.85,508.35,508.85,508.35,-0.28%
2005-05-04,506.88,506.38,506.88,506.38,-0.39%
2005-05-05,506.68,506.18,506.68,506.18,-0.04%
2005-05-06,511.03,510.53,511.03,510.53,0.86%
2005-05-09,511.31,510.81,511.31,510.81,0.05%
2005-05-10,509.36,508.86,509.36,508.86,-0.38%
2005-05-11,511.95,511.45,511.95,511.45,0.51%
2005-05-12,516.06,515.56,516.06,515.56,0.80%
2005-05-13,519.25,518.75,519.25,518.75,0.62%
2005-05-16,519.37,518.87,519.37,518.87,0.02%
2005-05-17,518.79,518.29,518.79,518.29,-0.11%
2005-05-18,517.65,517.15,517.65,517.15,-0.22%
2005-05-19,518.96,518.46,518.96,518.46,0.25%
2005-05-20,522.52,522.02,522.52,522.02,0.69%
2005-05-23,521.39,520.89,521.39,520.89,-0.22%
2005-05-24,521.64,521.14,521.64,521.14,0.05%
2005-05-25,520.28,519.78,520.28,519.78,-0.26%
2005-05-26,523.98,523.48,523.98,523.48,0.71%
2005-05-27,521.48,520.98,521.48,520.98,-0.48%
2005-05-30,526.04,525.54,526.04,525.54,0.87%
2005-05-31,532.54,532.04,532.54,532.04,1.24%
2005-06-01,536.02,535.52,536.02,535.52,0.65%
2005-06-02,534.36,533.86,534.36,533.86,-0.31%
2005-06-03,537.16,536.66,537.16,536.66,0.52%
2005-06-06,534.23,533.73,534.23,533.73,-0.55%
2005-06-07,534.45,533.95,534.45,533.95,0.04%
2005-06-08,535.76,535.26,535.76,535.26,0.25%
2005-06-09,536.28,535.78,536.28,535.78,0.10%
2005-06-10,540.93,540.43,540.93,540.43,0.87%
2005-06-13,542.32,541.82,542.32,541.82,0.26%
2005-06-14,544.16,543.66,544.16,543.66,0.34%
2005-06-15,540.75,540.25,540.75,540.25,-0.63%
2005-06-16,542.5,542.0,542.5,542.0,0.32%
2005-06-17,535.63,535.13,535.63,535.13,-1.27%
2005-06-20,539.9,539.4,539.9,539.4,0.80%
2005-06-21,539.73,539.23,539.73,539.23,-0.03%
2005-06-22,541.33,540.83,541.33,540.83,0.30%
2005-06-23,544.43,543.93,544.43,543.93,0.57%
2005-06-24,542.81,542.31,542.81,542.31,-0.30%
2005-06-27,539.37,538.87,539.37,538.87,-0.63%
2005-06-28,543.4,542.9,543.4,542.9,0.75%
2005-06-29,542.9,542.4,542.9,542.4,-0.09%
2005-06-30,542.45,541.95,542.45,541.95,-0.08%
2005-07-01,548.76,548.26,548.76,548.26,1.16%
2005-07-04,541.84,535.84,541.84,535.84,-1.26%
2005-07-05,550.38,549.88,550.38,549.88,1.58%
2005-07-06,550.01,549.51,550.01,549.51,-0.07%
2005-07-07,549.09,548.59,549.09,548.59,-0.17%
2005-07-08,549.27,548.77,549.27,548.77,0.03%
2005-07-11,543.22,542.72,543.22,542.72,-1.10%
2005-07-12,535.84,535.34,535.84,535.34,-1.36%
2005-07-13,542.23,541.73,542.23,541.73,1.19%
2005-07-14,542.54,542.04,542.54,542.04,0.06%
2005-07-15,543.98,543.48,543.98,543.48,0.27%
2005-07-18,543.53,543.03,543.53,543.03,-0.08%
2005-07-19,544.61,544.11,544.61,544.11,0.20%
2005-07-20,541.47,540.97,541.47,540.97,-0.58%
2005-07-21,537.12,536.62,537.12,536.62,-0.80%
2005-07-22,543.08,542.58,543.08,542.58,1.11%
2005-07-25,544.21,543.71,544.21,543.71,0.21%
2005-07-26,545.29,544.79,545.29,544.79,0.20%
2005-07-27,543.31,542.81,543.31,542.81,-0.36%
2005-07-28,540.31,539.81,540.31,539.81,-0.55%
2005-07-29,540.57,540.07,540.57,540.07,0.05%
2005-08-01,537.38,536.88,537.38,536.88,-0.59%
2005-08-02,537.65,537.15,537.65,537.15,0.05%
2005-08-03,531.63,531.13,531.63,531.13,-1.12%
2005-08-04,529.99,529.49,529.99,529.49,-0.31%
2005-08-05,531.67,531.17,531.67,531.17,0.32%
2005-08-08,530.68,530.18,530.68,530.18,-0.19%
2005-08-09,531.24,530.74,531.24,530.74,0.11%
2005-08-10,530.64,530.14,530.64,530.14,-0.11%
2005-08-11,527.31,526.81,527.31,526.81,-0.63%
2005-08-12,527.39,526.89,527.39,526.89,0.02%
2005-08-15,530.47,529.97,530.47,529.97,0.58%
2005-08-16,530.72,530.22,530.72,530.22,0.05%
2005-08-17,534.18,533.68,534.18,533.68,0.65%
2005-08-18,538.66,538.16,538.66,538.16,0.84%
2005-08-19,538.88,538.38,538.88,538.38,0.04%
2005-08-22,536.46,535.96,536.46,535.96,-0.45%
2005-08-23,535.93,535.43,535.93,535.43,-0.10%
2005-08-24,534.49,533.99,534.49,533.99,-0.27%
2005-08-25,532.75,532.25,532.75,532.25,-0.33%
2005-08-26,532.3,526.3,532.3,526.3,-0.08%
2005-08-29,531.61,525.61,531.61,525.61,-0.13%
2005-08-30,537.43,536.93,537.43,536.93,1.09%
2005-08-31,531.71,531.21,531.71,531.21,-1.06%
2005-09-01,525.7,525.2,525.7,525.2,-1.13%
2005-09-02,523.02,522.52,523.02,522.52,-0.51%
2005-09-05,523.56,523.06,523.56,523.06,0.10%
2005-09-06,525.41,524.91,525.41,524.91,0.35%
2005-09-07,527.35,526.85,527.35,526.85,0.37%
2005-09-08,529.27,528.77,529.27,528.77,0.36%
2005-09-09,528.54,528.04,528.54,528.04,-0.14%
2005-09-12,533.88,533.38,533.88,533.38,1.01%
2005-09-13,534.49,533.99,534.49,533.99,0.11%
2005-09-14,533.84,533.34,533.84,533.34,-0.12%
2005-09-15,537.03,536.53,537.03,536.53,0.60%
2005-09-16,534.0,527.0,534.0,527.0,-0.56%
2005-09-19,540.31,539.81,540.31,539.81,1.18%
2005-09-20,539.11,538.61,539.11,538.61,-0.22%
2005-09-21,536.77,536.27,536.77,536.27,-0.43%
2005-09-22,539.99,539.49,539.99,539.49,0.60%
2005-09-23,544.16,543.66,544.16,543.66,0.77%
2005-09-26,543.98,543.48,543.98,543.48,-0.03%
2005-09-27,546.25,545.75,546.25,545.75,0.42%
2005-09-28,544.93,544.43,544.93,544.43,-0.24%
2005-09-29,545.34,544.84,545.34,544.84,0.08%
2005-09-30,545.57,545.07,545.57,545.07,0.04%
2005-10-03,550.61,550.11,550.61,550.11,0.92%
2005-10-04,550.05,549.55,550.05,549.55,-0.10%
2005-10-05,548.4,547.9,548.4,547.9,-0.30%
2005-10-06,538.44,537.94,538.44,537.94,-1.82%
2005-10-07,540.88,540.38,540.88,540.38,0.45%
2005-10-10,543.89,543.39,543.89,543.39,0.56%
2005-10-11,546.52,546.02,546.52,546.02,0.48%
2005-10-12,545.52,545.02,545.52,545.02,-0.18%
2005-10-13,546.61,546.11,546.61,546.11,0.20%
2005-10-14,542.18,541.68,542.18,541.68,-0.81%
2005-10-17,544.8,544.3,544.8,544.3,0.48%
2005-10-18,548.21,547.71,548.21,547.71,0.63%
2005-10-19,547.89,547.39,547.89,547.39,-0.06%
2005-10-20,547.25,546.75,547.25,546.75,-0.12%
2005-10-21,549.32,548.82,549.32,548.82,0.38%
2005-10-24,547.3,546.8,547.3,546.8,-0.37%
2005-10-25,542.0,541.5,542.0,541.5,-0.97%
2005-10-26,543.13,542.63,543.13,542.63,0.21%
2005-10-27,539.95,539.45,539.95,539.45,-0.59%
2005-10-28,543.76,543.26,543.76,543.26,0.71%
2005-10-31,547.07,546.57,547.07,546.57,0.61%
2005-11-01,546.2,545.7,546.2,545.7,-0.16%
2005-11-02,543.49,542.99,543.49,542.99,-0.50%
2005-11-03,548.35,547.85,548.35,547.85,0.89%
2005-11-04,554.71,554.21,554.71,554.21,1.16%
2005-11-07,556.69,556.19,556.69,556.19,0.36%
2005-11-08,557.16,556.66,557.16,556.66,0.08%
2005-11-09,558.77,558.27,558.77,558.27,0.29%
2005-11-10,558.58,558.08,558.58,558.08,-0.03%
2005-11-11,560.35,559.85,560.35,559.85,0.32%
2005-11-14,561.12,560.62,561.12,560.62,0.14%
2005-11-15,561.02,560.52,561.02,560.52,-0.02%
2005-11-16,561.12,560.62,561.12,560.62,0.02%
2005-11-17,559.73,559.23,559.73,559.23,-0.25%
2005-11-18,558.2,557.7,558.2,557.7,-0.27%
2005-11-21,558.97,558.47,558.97,558.47,0.14%
2005-11-22,558.39,557.89,558.39,557.89,-0.10%
2005-11-23,555.88,555.38,555.88,555.38,-0.45%
2005-11-24,555.0,548.0,555.0,548.0,-0.16%
2005-11-25,554.72,548.72,554.72,548.72,-0.05%
2005-11-28,555.93,555.43,555.93,555.43,0.22%
2005-11-29,556.36,555.86,556.36,555.86,0.08%
2005-11-30,556.4,555.9,556.4,555.9,0.01%
2005-12-01,559.82,559.32,559.82,559.32,0.61%
2005-12-02,560.06,559.56,560.06,559.56,0.04%
2005-12-05,555.37,554.87,555.37,554.87,-0.84%
2005-12-06,555.88,555.38,555.88,555.38,0.09%
2005-12-07,559.87,559.37,559.87,559.37,0.72%
2005-12-08,554.15,553.65,554.15,553.65,-1.02%
2005-12-09,554.71,554.21,554.71,554.21,0.10%
2005-12-12,547.53,547.03,547.53,547.03,-1.29%
2005-12-13,549.55,549.05,549.55,549.05,0.37%
2005-12-14,545.61,545.11,545.61,545.11,-0.72%
2005-12-15,548.53,548.03,548.53,548.03,0.54%
2005-12-16,546.2,545.7,546.2,545.7,-0.42%
2005-12-19,546.57,546.07,546.57,546.07,0.07%
2005-12-20,552.79,552.29,552.79,552.29,1.14%
2005-12-21,555.41,554.91,555.41,554.91,0.47%
2005-12-22,552.74,552.24,552.74,552.24,-0.48%
2005-12-23,552.74,552.24,552.74,552.24,0.00%
2005-12-26,552.74,552.24,552.74,552.24,0.00%
2005-12-27,553.44,552.94,553.44,552.94,0.13%
2005-12-28,554.24,553.74,554.24,553.74,0.14%
2005-12-29,553.72,553.22,553.72,553.22,-0.09%
2005-12-30,554.24,553.74,554.24,553.74,0.09%
2006-01-02,553.82,553.32,553.82,553.32,-0.08%
2006-01-03,547.3,546.8,547.3,546.8,-1.18%
2006-01-04,540.75,540.25,540.75,540.25,-1.20%
2006-01-05,542.09,541.59,542.09,541.59,0.25%
2006-01-06,539.55,539.05,539.55,539.05,-0.47%
2006-01-09,541.22,535.22,541.22,535.22,0.31%
2006-01-10,543.44,542.94,543.44,542.94,0.41%
2006-01-11,540.53,540.03,540.53,540.03,-0.54%
2006-01-12,545.2,544.7,545.2,544.7,0.86%
2006-01-13,540.35,539.85,540.35,539.85,-0.89%
2006-01-16,539.95,539.45,539.95,539.45,-0.07%
2006-01-17,543.22,542.72,543.22,542.72,0.61%
2006-01-18,542.86,542.36,542.86,542.36,-0.07%
2006-01-19,541.38,540.88,541.38,540.88,-0.27%
2006-01-20,541.87,541.37,541.87,541.37,0.09%
2006-01-23,533.36,532.86,533.36,532.86,-1.57%
2006-01-24,533.36,532.86,533.36,532.86,0.00%
2006-01-25,534.49,533.99,534.49,533.99,0.21%
2006-01-26,536.06,535.56,536.06,535.56,0.29%
2006-01-27,540.71,540.21,540.71,540.21,0.87%
2006-01-30,542.36,541.86,542.36,541.86,0.31%
2006-01-31,538.71,538.21,538.71,538.21,-0.67%
2006-02-01,542.95,542.45,542.95,542.45,0.79%
2006-02-02,542.0,541.5,542.0,541.5,-0.17%
2006-02-03,546.02,545.52,546.02,545.52,0.74%
2006-02-06,548.08,547.58,548.08,547.58,0.38%
2006-02-07,547.57,547.07,547.57,547.07,-0.09%
2006-02-08,548.81,548.31,548.81,548.31,0.23%
2006-02-09,548.08,547.58,548.08,547.58,-0.13%
2006-02-10,550.33,549.83,550.33,549.83,0.41%
2006-02-13,551.02,550.52,551.02,550.52,0.13%
2006-02-14,551.35,550.85,551.35,550.85,0.06%
2006-02-15,551.77,551.27,551.77,551.27,0.08%
2006-02-16,551.95,551.45,551.95,551.45,0.03%
2006-02-17,550.42,549.92,550.42,549.92,-0.28%
2006-02-20,549.04,548.54,549.04,548.54,-0.25%
2006-02-21,550.42,549.92,550.42,549.92,0.25%
2006-02-22,550.57,550.07,550.57,550.07,0.03%
2006-02-23,549.96,549.46,549.96,549.46,-0.11%
2006-02-24,552.09,551.59,552.09,551.59,0.39%
2006-02-27,553.63,553.13,553.63,553.13,0.28%
2006-02-28,550.05,549.55,550.05,549.55,-0.65%
2006-03-01,550.47,549.97,550.47,549.97,0.08%
2006-03-02,545.75,545.25,545.75,545.25,-0.86%
2006-03-03,545.25,544.75,545.25,544.75,-0.09%
2006-03-06,546.61,546.11,546.61,546.11,0.25%
2006-03-07,551.49,550.99,551.49,550.99,0.89%
2006-03-08,549.87,549.37,549.87,549.37,-0.29%
2006-03-09,550.56,550.06,550.56,550.06,0.13%
2006-03-10,551.4,550.9,551.4,550.9,0.15%
2006-03-13,549.59,549.09,549.59,549.09,-0.33%
2006-03-14,545.93,545.43,545.93,545.43,-0.67%
2006-03-15,544.3,543.8,544.3,543.8,-0.30%
2006-03-16,538.66,538.16,538.66,538.16,-1.04%
2006-03-17,538.04,537.54,538.04,537.54,-0.12%
2006-03-20,539.59,539.09,539.59,539.09,0.29%
2006-03-21,542.45,541.95,542.45,541.95,0.53%
2006-03-22,542.45,541.95,542.45,541.95,0.00%
2006-03-23,547.25,546.75,547.25,546.75,0.88%
2006-03-24,544.61,544.11,544.61,544.11,-0.48%
2006-03-27,545.75,545.25,545.75,545.25,0.21%
2006-03-28,542.9,542.4,542.9,542.4,-0.52%
2006-03-29,544.52,544.02,544.52,544.02,0.30%
2006-03-30,540.93,540.43,540.93,540.43,-0.66%
2006-03-31,540.75,540.25,540.75,540.25,-0.03%
2006-04-03,540.57,540.07,540.57,540.07,-0.03%
2006-04-04,535.1,534.6,535.1,534.6,-1.01%
2006-04-05,533.27,532.77,533.27,532.77,-0.34%
2006-04-06,536.5,536.0,536.5,536.0,0.61%
2006-04-07,541.42,540.92,541.42,540.92,0.92%
2006-04-10,542.59,542.09,542.59,542.09,0.22%
2006-04-11,540.48,539.98,540.48,539.98,-0.39%
2006-04-12,541.78,541.28,541.78,541.28,0.24%
2006-04-13,541.42,540.92,541.42,540.92,-0.07%
2006-04-14,541.6,541.1,541.6,541.1,0.03%
2006-04-17,533.92,533.42,533.92,533.42,-1.42%
2006-04-18,533.84,533.34,533.84,533.34,-0.01%
2006-04-19,529.52,529.02,529.52,529.02,-0.81%
2006-04-20,532.36,531.86,532.36,531.86,0.54%
2006-04-21,531.28,530.78,531.28,530.78,-0.20%
2006-04-24,529.03,528.78,529.03,528.78,-0.42%
2006-04-25,528.63,528.13,528.63,528.13,-0.08%
2006-04-26,527.05,526.55,527.05,526.55,-0.30%
2006-04-27,523.43,522.93,523.43,522.93,-0.69%
2006-04-28,519.21,518.71,519.21,518.71,-0.81%
2006-05-01,519.7,519.2,519.7,519.2,0.09%
2006-05-02,519.74,519.24,519.74,519.24,0.01%
2006-05-03,519.49,518.99,519.49,518.99,-0.05%
2006-05-04,517.03,516.53,517.03,516.53,-0.47%
2006-05-05,514.76,514.26,514.76,514.26,-0.44%
2006-05-08,516.22,515.72,516.22,515.72,0.28%
2006-05-09,514.07,513.57,514.07,513.57,-0.42%
2006-05-10,512.59,512.09,512.59,512.09,-0.29%
2006-05-11,510.23,509.73,510.23,509.73,-0.46%
2006-05-12,508.57,508.07,508.57,508.07,-0.33%
2006-05-15,511.51,511.01,511.51,511.01,0.58%
2006-05-16,510.67,510.17,510.67,510.17,-0.16%
2006-05-17,515.37,514.87,515.37,514.87,0.92%
2006-05-18,511.63,511.13,511.63,511.13,-0.73%
2006-05-19,513.51,513.01,513.51,513.01,0.37%
2006-05-22,510.43,509.93,510.43,509.93,-0.60%
2006-05-23,510.23,509.73,510.23,509.73,-0.04%
2006-05-24,513.83,513.33,513.83,513.33,0.71%
2006-05-25,512.99,512.49,512.99,512.49,-0.16%
2006-05-26,515.17,514.67,515.17,514.67,0.42%
2006-05-29,515.17,514.67,515.17,514.67,0.00%
2006-05-30,509.36,508.86,509.36,508.86,-1.13%
2006-05-31,511.11,510.61,511.11,510.61,0.34%
2006-06-01,512.19,511.69,512.19,511.69,0.21%
2006-06-02,507.23,506.73,507.23,506.73,-0.97%
2006-06-05,506.06,505.56,506.06,505.56,-0.23%
2006-06-06,511.35,510.85,511.35,510.85,1.05%
2006-06-07,512.23,511.73,512.23,511.73,0.17%
2006-06-08,518.63,518.13,518.63,518.13,1.25%
2006-06-09,518.84,518.34,518.84,518.34,0.04%
2006-06-12,520.52,520.02,520.52,520.02,0.32%
2006-06-13,522.93,522.43,522.93,522.43,0.46%
2006-06-14,519.95,519.45,519.95,519.45,-0.57%
2006-06-15,519.66,519.16,519.66,519.16,-0.06%
2006-06-16,518.88,518.38,518.88,518.38,-0.15%
2006-06-19,521.89,521.39,521.89,521.39,0.58%
2006-06-20,520.36,519.86,520.36,519.86,-0.29%
2006-06-21,517.44,516.94,517.44,516.94,-0.56%
2006-06-22,521.44,520.94,521.44,520.94,0.77%
2006-06-23,523.94,523.44,523.94,523.44,0.48%
2006-06-26,520.61,520.11,520.61,520.11,-0.64%
2006-06-27,521.15,520.65,521.15,520.65,0.10%
2006-06-28,522.98,522.48,522.98,522.48,0.35%
2006-06-29,523.23,522.73,523.23,522.73,0.05%
2006-06-30,513.15,512.65,513.15,512.65,-1.93%
2006-07-03,511.91,511.41,511.91,511.41,-0.24%
2006-07-04,512.0,506.0,512.0,506.0,0.02%
2006-07-05,515.29,514.79,515.29,514.79,0.64%
2006-07-06,513.39,512.89,513.39,512.89,-0.37%
2006-07-07,511.43,510.93,511.43,510.93,-0.38%
2006-07-10,515.33,514.83,515.33,514.83,0.76%
2006-07-11,513.83,513.33,513.83,513.33,-0.29%
2006-07-12,516.46,515.96,516.46,515.96,0.51%
2006-07-13,517.08,516.58,517.08,516.58,0.12%
2006-07-14,518.67,518.17,518.67,518.17,0.31%
2006-07-17,523.69,523.19,523.69,523.19,0.97%
2006-07-18,524.94,524.44,524.94,524.44,0.24%
2006-07-19,520.28,519.78,520.28,519.78,-0.89%
2006-07-20,519.16,518.66,519.16,518.66,-0.22%
2006-07-21,516.87,516.37,516.87,516.37,-0.44%
2006-07-24,519.37,518.87,519.37,518.87,0.48%
2006-07-25,521.64,521.14,521.64,521.14,0.44%
2006-07-26,517.65,517.15,517.65,517.15,-0.76%
2006-07-27,515.9,515.4,515.9,515.4,-0.34%
2006-07-28,514.11,513.61,514.11,513.61,-0.35%
2006-07-31,513.35,512.85,513.35,512.85,-0.15%
2006-08-01,511.99,511.49,511.99,511.49,-0.26%
2006-08-02,512.43,511.93,512.43,511.93,0.09%
2006-08-03,511.95,511.45,511.95,511.45,-0.09%
2006-08-04,508.96,508.46,508.96,508.46,-0.58%
2006-08-07,511.07,510.57,511.07,510.57,0.41%
2006-08-08,510.91,510.41,510.91,510.41,-0.03%
2006-08-09,509.04,508.54,509.04,508.54,-0.37%
2006-08-10,513.23,512.73,513.23,512.73,0.82%
2006-08-11,515.17,514.67,515.17,514.67,0.38%
2006-08-14,515.57,515.07,515.57,515.07,0.08%
2006-08-15,512.75,512.25,512.75,512.25,-0.55%
2006-08-16,510.55,510.05,510.55,510.05,-0.43%
2006-08-17,511.67,511.17,511.67,511.17,0.22%
2006-08-18,511.63,511.13,511.63,511.13,-0.01%
2006-08-21,508.06,507.56,508.06,507.56,-0.70%
2006-08-22,512.59,512.09,512.59,512.09,0.89%
2006-08-23,512.99,512.49,512.99,512.49,0.08%
2006-08-24,513.71,513.21,513.71,513.21,0.14%
2006-08-25,514.03,513.53,514.03,513.53,0.06%
2006-08-28,512.55,512.05,512.55,512.05,-0.29%
2006-08-29,513.03,512.53,513.03,512.53,0.09%
2006-08-30,511.11,510.61,511.11,510.61,-0.37%
2006-08-31,512.51,512.01,512.51,512.01,0.27%
2006-09-01,511.27,510.77,511.27,510.77,-0.24%
2006-09-04,512.23,506.23,512.23,506.23,0.19%
2006-09-05,511.87,511.37,511.87,511.37,-0.07%
2006-09-06,512.83,512.33,512.83,512.33,0.19%
2006-09-07,514.4,513.9,514.4,513.9,0.31%
2006-09-08,517.4,516.9,517.4,516.9,0.58%
2006-09-11,516.75,516.25,516.75,516.25,-0.13%
2006-09-12,516.83,516.33,516.83,516.33,0.02%
2006-09-13,516.55,516.05,516.55,516.05,-0.05%
2006-09-14,514.84,514.34,514.84,514.34,-0.33%
2006-09-15,518.47,517.97,518.47,517.97,0.71%
2006-09-18,516.95,516.45,516.95,516.45,-0.29%
2006-09-19,517.32,516.82,517.32,516.82,0.07%
2006-09-20,515.94,515.44,515.94,515.44,-0.27%
2006-09-21,513.31,512.81,513.31,512.81,-0.51%
2006-09-22,511.87,511.37,511.87,511.37,-0.28%
2006-09-25,514.11,513.61,514.11,513.61,0.44%
2006-09-26,516.99,516.49,516.99,516.49,0.56%
2006-09-27,516.26,515.76,516.26,515.76,-0.14%
2006-09-28,516.3,515.8,516.3,515.8,0.01%
2006-09-29,516.95,516.45,516.95,516.45,0.13%
2006-10-02,514.44,513.94,514.44,513.94,-0.49%
2006-10-03,515.33,514.83,515.33,514.83,0.17%
2006-10-04,516.46,515.96,516.46,515.96,0.22%
2006-10-05,516.67,516.17,516.67,516.17,0.04%
